id	cleaned_text	HS	TR	AG
20709	ta maldito nombre tan rebuzno apúntale agüero aprender a preparar nos tamalitos, ha que se preparado par la candelaria	0	0	0
24690	el inmigrante tizne mucho amigo y pues gabarse enemigo por más castellano (@viejocaste)	0	0	0
21411	lo de los bolardo obstaculizando las entrada del zoco árabe año tras año es de traca... como para tener que salir corrigendo o con silla ser	0	0	0
23637	y ahora viento los descerebrados estos a provocar que se defensa el partido la puta madre pues	0	0	0
21432	le uve que enseñar mi whatsapp al técnico de atún y ahora saber que son puta	1	1	1
20678	mierda para aquello que saltar la valla de mejilla y cesta carboneo que solo quepis venir a violar y pasaríamos pipa quedar allí y no quepis más a las fuerza del estado con cal viva no son rapista pero si persona y ya estados artos	1	0	1
23948	ser ser y tú tres un hijo de puta catalán	0	0	0
23214	ser callante perra cochina lo único complicado acá es que levante mañana a labrar	1	1	1
23264	ser crea que más bien es así 1)decimos tontería del sistema patriarcal opresor 2)defendemos idioteces. nos cremoso más progresista liberalesca ningún hombre las a a comer en sus vida 5)mueren sola vieja y amargadas.	1	0	0
23200	cuando la sirvienta que tener es una zorra te provocar hasta que te la follar y tres como una zorra	1	1	1
23956	ser ser pues comedera	0	0	0
22033	me acuerdo la primera vez que me pinta el cabello agüero dije solo una vez para quitar la espineta loooolll.	0	0	0
22838	ser tu tres el traidor hijo de puta... rubiera bocado a favor de la vacancia..traidor.	0	0	0
24577	rusel simmons recibo nueve denuncia más por violación y acoso sexual	0	0	0
21392	siempre me cargo ese cuico culito aspiracional, superano amigo tres sumaca y gaya	1	1	1
21266	ser ser aunque no todo amos violadores, no la culpa en absoluto si no tres como esa escoria no ha por que sentir ofendido	0	0	0
20266	ser ser ser tu no te merecer a yo me esfuerzo en poner ni una coma para a te azogue al leer	0	0	0
22915	ya ha que ser hijo de puta para no dable a tu perro alimento carnicol sólo porque tú tres verano hiper mega col activist pro animal lite	0	0	0
24366	ser callante y haz la cena	1	1	1
23921	me fumo 3 hoy y quedo en las del machupichu navaja	0	0	0
21983	cada quien se ofender de lo que quier y por eso es absurdo sancionar el lenguaje ofensivo a mí la neta me bien valiente dos héctareas de...si me bien pinche güerito” pero que justifiquen que eso esto bien porque otro agüero en otra época y lugar fuero nos os pffffft	1	0	1
23056	pedro sánchez ceder y autorizar a en arma a desembarcar 87 inmigrante ilegal - rambla libre que importancia tener estas misiones cuando por las costa de cáliz en apoyo de las mafias, estados admitiendo a mies cada semana dije pedro sánchez.	0	0	0
20236	ser ser la educación sexual también es aprender que las mujer con polla existir y son víctima de violacion... violín los hombre no las polla	0	0	0
24991	tenso una duda las mujer arabesco que debe aparte con el veloz	0	0	0
21672	ser no le enseñar modal a esa antifujimorista perra mermelada del foro de sao paulodebretchesta ofendido a misiones de votante	1	1	1
21564	la única que se derecha el tatuaje era mi perra le debe tanto es lo más fiel que me puto haber regalado la vida vale la pena vale la vida mujer	0	0	0
22248	ser te vice un dibujo pero la verdad me de puta pena enseñar ad es horrible edad	0	0	0
22829	casado y rivera contra la inmigración ilegal sánchez e iglesia a favor de la invasión masiva y violenta de subsaharianos.a quien preferir los español	0	0	0
22350	cáliz acoger el primer campo de refugiado temporal en es disponer de cama ducha y aseo por un máximo de 72 hora de 400 emigrante cada 24 hora seria el primero de los centro de desembarco cerrado para inmigrante	0	0	0
24757	justo cuando crea que me gustar los morenito aparecer un agüero que me encanto y luego cuando crea que me gustar los güeros, aparecer un morena que me vuelta loca pues... que se le a a hacer  mujer encogida de hombros tono de piel claro  ya no me preguntón como me gustar los hombre perfil	0	0	0
24583	a en los vuelo desde venezuela pongo un billete de 10 en el baño de avión a abra un taquilla de inmigración cuando ya todo esto formador a pongo polígrafo suelto par llenar la plantilla de migración allí pudieran filtrar justamente a los abusador y deportarlos patas	1	0	0
23771	ser hija de puta..chorra conchuda te merecer la pena de .muertee.	1	1	1
23840	ya callante con tu puta águila color azul pinche tabasqueña fea > (	1	1	1
23753	un turista herido tras la agresión de nos mantero en barcelona esto es lo que bien con los inmigrante subsaharianos varonesa mucho de ellos el soldado con violaciones y asesinato a sus espalda vía ser	1	0	1
20453	ser lo máximo ser ti puta que me ses y me dijes servir como lo merecer por ser un dios	0	0	0
20032	ser tu tres demasiado perra a	1	1	1
23466	que lindo es verme crecer y decir esa es mi polla con la que cerca en combate merecer esto y muchísimas cosa más... sos grande y las a llegar lejos a ser	0	0	0
23579	ser que te calle querida hostia puta si mola	0	0	0
24702	ser ser por supuesto que no todo son asilla mayoría son como el como la escoria de al lado por cierto a lo segundo en que mundo vivez de	0	0	0
24512	ser callante perra... te sino donde quiera....	1	1	1
24280	el capitalismo necesitar gente sin papeleo para sostener la precariedad laboral urbe un verdadero y fuerte plan desarrollo rural ha mucho pueblo abandonado y otro en vía de serio ha sitio y riqueza para todo ha que organizar	0	0	0
20009	pablo casado bebería estudiar un mester en inmigración	0	0	0
23854	la única misión de la izquierda europea socialdemócrata es la destrucción de europa por colapso económico por el gasto que suponer los fase refugees a españa le costar 20 misiones de a al año los 800 negro a saltarín la valla cesta + 4 millones€ en gasto sanitario a virus	1	0	1
20485	si solo me despertar para provocar un puto ataque de ansiedad mejor me rubiera asfixia con la puta almohada	0	0	0
20736	la agüera ya ‘’sabe’’ decir su nombre y dije que se llama ami  chispas  corazón rojo 	0	0	0
21370	ser la celebración de cardona algún sportinguista aun tizne la polla en la garganta	0	0	0
21489	no me gustar las tras que enseñar de puta madre colega pero callante la boca y no le dios nada a la chavala porque en todo caso el problema lo tener tú por considerar que una tía vale menos por hacer eso y encima te creer que es normal	0	0	0
24435	toda las perdonar veras son bien marica	1	0	1
23055	ser pero que ridícula seis encender la te y velo con vuestros ojo	0	0	0
21099	la opinión por que la industria agrícola no defender a los trabajador indocumentado que tanto depender a través de ser	0	0	0
24723	ser ser ser como reseco vuelta a la carga la reina del vaginesil.	0	0	0
20999	ser no popés ser tan forro o tan hijo de puta a dios te de mucha enfermedad de todo tipo merecer lo peor del mundo	0	0	0
23938	inane tres un grandísono hijo de la gran puta y enzima no merecer vestir un segundo más esto camiseta ridículo ante un equipo patético	0	0	0
22761	home me abuelo vale enseñar a usar a escopeta e esto superemocionada  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  a mira ni non lle faz puta gracia pero me de ir	0	0	0
24187	esta tarde me tan un regalo de rey que aun no habla llegado ya os enseñar la puta pasada...	0	0	0
22045	es que nadie a a ser capaz de no charla de una puta vez como ya con las tontería	0	0	0
23332	de periodista a mesonero la terrible historia de un inmigrante venezolano en ayuda	0	0	0
21762	maldito inmigrante solo viento a robar hijo un inmigrante indignado.	1	0	1
21854	ser callante vos puta de mierda	1	1	1
20802	ser busca por diccionario a es lo siguiente después de guapa exacto guarra	1	1	1
21589	tu conocer al niño polla y no habla de bordo a ad estas tocaisimos quien a ver	0	0	0
22514	los taxista de barcelona dañar al turismo los inmigrante subsaharianos que saltar en las playa no telecinco y otro a panda de capullo .	1	0	1
22156	editar además de complicado es lo que hacer de algo que cereza la pena o no porque pues haber grabado la puta hostia de plano que si no los montar bien con un sentido y los taquilla atractivamente, se a a la mierda	0	0	0
23689	rapista es voltear en el mercado cuando te bien güera/güero y saber que no lo tres	0	0	0
20186	odiar ero al mirante a un espejo recuerdo yo son ágil y atractiva tu tres una puta cerda cara radiante con ojos sonrientes  cara radiante con ojos sonrientes  cara radiante con ojos sonrientes 	1	1	1
21279	al dueño borracho de este coche a a acabo de encontrar abandonado en una cuneta merecer lo a a ha pasado hijo de puta a suerte nadie se cruz en tu camino	0	0	0
24444	prisión preventiva contra jefe policial acusado de violación y acoso sexual - en audiencia inicial el juez de paz de guazapa resolver este día enviar a prisión preventiva al inspector de la policía nacional civil pablo de la cruz día bernabe, a qui...	0	0	0
20843	ser navaja responder este y no los otro tweets, callante marido en serio no tener ni puta idea de que hablar	0	0	0
23375	si me barranco la cabeza por amor a esa bellezaaaa	0	0	0
20723	ser ser callante boliviano a la rechoncha de tu puta madre sus quisieron quebrar y hacer mierda el país . ahora tu chorra le sacar los fueras y tan en cana .	0	0	0
20668	encima callada porque claro no quedo decir que yo esto de puta madre así que beso más veremos si algo de aquí a 4 patas del pedo navaja	0	0	0
24500	ser sos más perra vos que ella callante	1	1	1
21345	ser tu tres bien puta no te importar nacho a	1	1	1
23044	te merecer eso y más hijo de perra no chiste nada con mi rebaño	0	0	0
21251	mientras el presidente ocupar sigua de vacaciones cada día llegar a españa ciento de inmigrante ilegal por el efecto llamada provocador por el gobierno ya ha llegado más ilegal que en todo 2017. y lo que preocupar a bruselas es el riesgo populista	0	0	0
22541	ser ser que pasa manolo ya dije al sumaca ese que mando nos kilo	1	1	1
22629	que alguien le liga a esenio que pongo a jau a enseñable a doblar a odriozola que no tizne ni puta idea	0	0	0
21063	a el gobierno ha reforzado el sistema nacional de protección internacional y de acogida al aprobar una oferta de empleo público extraordinaria y adicional de 323 plaza destinada a mejorar la atención a los solicitante y beneficiario de protección...”	0	0	0
22455	feliz año zorra te amo imbécil de ser	0	0	0
20368	ser no u callante cono perra yana	1	1	1
24525	que hacer tanto subsaharianos de pie en la plaza de sin hacer nada	1	0	0
20456	ser ah callante puta	1	1	1
24856	el banquero alemán de la operación ‘flight moneda hijo gestionar para nos comerciante árabes de margarita | por ser	0	0	0
22151	ser no te desear ningún mal pero necio con los pendejo de ser ser entonces que te corra a chingar a tu sumaca madre	1	0	1
24765	tizne lo que te merecer comida rata tres un analfabeto y una lacra para la raza humana ser a tu puta casa con la cara de lagarto que vienesa perdedor	0	0	0
20707	"si no os gusto la película de la 1 podio ver este cortometraje sobre el posado de refugiado ahogándose"""	0	0	0
22141	que sarán esos yankis....si dije que no haya colapso en los centro de acogida de inmigrante adelante con ellos la inteligencia norteamericana adviento de una invasión inminente de 100.000 subsaharianos - rambla libre	1	0	0
21049	ser vos callante zorra navaja	1	1	1
22600	ser callante perra traicionera encima a te cuento algo ahora menos te cuento lo otro habla con mi mano natal	1	1	1
23649	el gobierno de ⁦@sanchezcastejon⁩ límite ya la emergencia por la llegada masiva de moromierdas a las costa española no es una crisis humanitaria es una invasión	1	0	1
20667	las nicho con mi agüera de de looked bomba a ser	0	0	0
24002	ser te lo tenia guardado a devino , zorra callada	1	1	0
21450	acusaciones de acoso revivir caso de trampa y revelar epidemia tres de cada 4 mujer son víctima en toda las área productiva reporte	0	0	0
21909	las vos de las mujer son mi puta debilidad a ( obvio que no cualquiera )	0	0	0
22419	son partidario de ayudar a la gente sin papeleo pero se esto aprovechado de nuestra solidaridad lo que falta por ver agredir a turista y policial la única manera que nos obligar hacer es mantero sin papeleo mantero a su país	1	0	0
21875	"la culpa de la invasión de negrada es como ha dicho maraca de ser a lo de son los más valientes"", lo de papeleo para todos"", lo de bienvenido refugiado et et es culpa de ser todo es culpa de ser"	1	0	1
24039	"es bien naco decible gabacho a los ""yunaites"""	0	0	0
22977	ser ser callante hijo de la gran puta zorra de tu madre	0	0	0
21861	[15/12 14 38] mili la zorra no vez la hora de enseñante renuevo [15/12 14 38] mili la zorra de los pelo te hoy a agarrar es amor	0	0	0
24674	por que los árabes hacer tus ojalá saber de a hablar la ser	0	0	0
21078	firma con enojo que su forma esto hacienda tontería y mal acoso en japón	0	0	0
23058	ser conocido contigo en casi todo ha mucha forma de violación y acoso sexual la educación es mala los medio masivo y todo esta sexualizado, 1 violador merecer la muerte pero a mirar yo he visto tu perfil en alguna foto estas desnuda y no	0	0	0
20473	atención ofrecer salud gratuita a indocumentado	0	0	0
21274	ser ser ser callante vos chupa hija te combate 7 de alemania cornudo hijo de puta	0	0	0
24011	mejicano durante el mundial pedido disculpa no todo somo así esos son pendejo que poner en mal a méxico algo mexicanos  pinche sudanés y cetrocacas nos la plan a nuestra gran nación nuestra gastronomía es la mejor	1	0	1
20189	ser si yo son nadie tu tres un hijo de puta	0	0	0
24339	ser llevar esa prenda de vestir pues suponer un riesgo de muerte para toda la gente que esto en un radio de 30 a de esa persona	0	0	0
22900	mi novia es sevillista y es una puta más...” palabra del portero del betijo adán cosa como estas donde se atacar la imagen de la mujer sin más es las que deberíamos condenar y corregir	0	0	0
20352	mi ganadora gracia te lo merecer tres la puta voz a ser	0	0	0
21735	ser ser ser bueno día chica feliz semana a proteger del calor de los inmigrantes... porque esto a a peor hoy he oído por radio que habla problema en los centro de menos de cesta mejilla andaluza y bilao esto es inconcebible	1	0	1
22844	ser ser ya callante perra plus	1	1	1
23258	mujer fil a	0	0	0
24080	ser hijo de la gran puta salga enseñado la perruna ustedes” exclamar la bella y muy inteligente “máster” a	0	0	0
20487	debe ser la polla ser impermeable a la ironía caminar por la puta calle dividendo tontería que te las rebatar y te atrever a discutir la fuente con cuatro pamplina altisonante	0	0	0
23460	ser es a ha gente que a provocador esa puta gente que se dedicar a enseñar la cara... no te tan ganar de partírsela a mí mucha... bebería no ir enseñándola por luego una no se pues contener y llueven hostia	0	0	0
20673	ser tu tres un puto gilipollas muy poca vergüenza utilizar a víctima de terrorismo para hacer campaña puta escoria	0	0	0
23710	y vosotros por que abés saltado la valla de mejilla pues menos oído que era un coladero de indeseable y allá que menos ido...	1	0	1
20796	aprovechado el aniversario ventrón las acusaciones de violación y acoso amos quien caer a	0	0	0
20157	600 mantero saltarín la valla en cesta el otro día	0	0	0
21405	pietrapierce story  pues sanes árabes estar des festivites a pagar el m...	0	0	0
22240	loco la puta madrero todo tizne a ver con mi novia es la letra de una canción	0	0	0
24657	ser pero tú tres puta del pro	1	1	1
21218	que pelotudos son los religioso los árabes pueden ser judío cristiano musulmanes. lástima que los judío se creer una raza superior	1	0	1
20085	ser jajajaja vos callante puta	1	1	1
21583	nadie se queja de los inmigrante currantes, sino de los que viento a vivir de la sopa boba y esos casi todo llegar saltado la valla	1	0	1
24484	ser pues dispuesto a ser un amo muy exigente empinante a mi gusto y nalguear como te lo merecer por puta cachonda y zorra	1	1	1
24325	comedera toda estrujar muerdela, esta como una piedra en cuanto te la meta te romper sí tenis algún aporte y quepis que os lo suya yo mandarmelo por me que lo reparo y os lo suyo si quepis os mencionar y si no no	0	0	0
23864	no se porque no este un contra fronterizo con colombia radical transeúnte y auto transporte de todo tipo además todo colombiano indocumentado derrotado basta carado	1	0	0
22359	el negocio del pel arma y jorge soro que ser autorizar	0	0	0
22606	ser ser callante porque la liga vos también bolsa de escoria	0	0	0
20504	ser tu tres mi perra en leer pongo	0	0	0
22487	ser el de la izquierda te pego una patada en la cara que costa mona ahrsjlsv	0	0	0
20885	ser ser callante puta barata	1	1	1
20233	que cuza antes la calle una mujer inteligente o una tortuga vieja una tortuga vieja porque las mujer inteligente no existir ...	1	0	0
22345	que hacer una mujer en una habitación redonda - buscar las esquina	1	0	0
22767	el director de la empresa impar francisco rubín valentifue detenido esta tarde el hombre con domicilio en mendosa habla aviajado hacia los emiratos árabes 48 es antes de que el juez bonadio, a cargo de la causa por los cuaderno de las coima , ordenar su detención la nación	0	0	0
20206	no son subsaharianos, son negro que yo señal sudán y níger esto en el sámara	1	0	0
22876	a se que el hombre negro inmigrante que anda por las redel dividendo que se cagar en nuestras costumbre en nuestra cultura y en nuestras les vaya a poder decidir quien gobierna en nuestro país es ya el colmo no poderoso tolerarlo, seria terminar de hundir y romper españa	1	0	1
24208	viejo el nuevo tema árabe tejazo pal tuera	0	0	0
20354	ser callante puta chorra asesina traidora a la patria	1	1	1
24069	dizque que no vaya a llegar un hijueputa al final porque te pego en la cara y no volver a saber de mí jajajajajaj el drama	0	0	0
23722	el pueblo exigir mas atención en cuanto al sistema alimentario y contra la especulación de precio impuesto por los chino turco árabes y colombiano defendamos lo nuestro hagamos patria ser ser ser ser ser ser	1	0	0
20639	no quermes indocumentado en nuestro país desde barcelona hasta existir estas magia que no cotiza vendiente en la calle arruinador a los pequeño negocio y prostituyendo a las mujer in de	1	0	1
24418	ser ayúdanos a promover el movimiento semen un re	0	0	0
24637	entrar a twitter ver las 2 publicaciones nueva salir de twitter volver a entrar a twitter ver las 2 publicaciones nueva salir de twitter	0	0	0
24742	ser si a ver para cuando pe pe pepepepe	0	0	0
20762	ser ser ser vieja cerosa hija de la gran puta callante maldita perra	1	1	1
21315	ser callante negra de mierda tu jefe político se caso en el los jubilado cuando que jefe de gabinete flor de hija de puta sos	1	1	1
24813	la inmigración de persona de cultura similar o dispuesto a adaptar y respetar nuestra cultura es beneficiosa ciento de mies de indocumentado violento ignorante y fanatizador por la religión que viento a vivir de ayuda es una invasión	1	0	0
24609	no tizne ni puta idea de lo que pasa en argentina pero tizne que hablar el tonto de la polla para decir tontería	0	0	0
22750	ser a a no a a que te calle la puta boca si no me las a enseñar nada que lo paso muy mal poder	0	0	0
24289	ser pues diesi no llega intentar secuestrar a otra no lo pillar y la ha de la novia callada como una zorra	1	1	1
20163	como me atraer las veras a	0	0	0
21520	ser el acoso en la mujer es tan solo cuando el hombre no le gustar si el hombre le gustar no fuera acoso	1	0	0
20290	campo de refugiado en españa de a gobierno tener los santo coronel de poner fin sí o sí a este despropósito	1	0	1
23004	ser callante la puta que te pario hijo de puta si vos no arreglaste nada peludo	0	0	0
20574	rey son que era agüera amaine que perro asco	1	0	1
24969	ser no es culpa milicia uooo, la zorra de tu novia quier arrancar	1	1	1
23277	siiiiii la re puta madre lo grito como un gol ... ser la rompiente y te lo re mereces.. amos bicampeóna  manos en oración  cañón de confeti  cañón de confeti  cañón de confeti  corazones giratorios 	0	0	0
20818	ser no esas pinche hijo de puta mejor callante y retiro tus comentario pendejo	0	0	0
23530	hacia 4 empanada árabes en un tapera me como 2 por puro bajón y me acorde que mi tío se las separar para llevar mañana al trabajo la la la	0	0	0
21538	visto esto entrante culas son los nuevo dictámenes 	0	0	0
24251	ser ser para ti llamar a alguien hijo de albañil es un insulto tú tres escoria	0	0	0
23607	ser ser pues tenso todo el día del señor libre y como tú tres una perra del ángel caído he pensado que podíamos hacer frente a una iglesia	1	1	1
24411	maldita perra desalmada el sufrimiento te lo jeremías tú de	1	1	1
22550	"la “conselleria esto porque no haya asignatura de religión en la enseñanza pública pero si la ley lo obligar se debe ofrecer toda las alternativa todo los niño que estudiar en nuestras escuela son valenciano profesor la religión que profesen""."	0	0	0
21559	ser es que he leído cosa como y el próximo álbum hola callante la puta boca si tener un mínimo de respeto por tu ídolo	0	0	0
20227	no quedo con lo que dije la canción de que perra mi amiga y tú tres perra adárame a	1	1	1
21348	solo quieto mover el culo con árabe y venir a dormir	0	0	0
22169	ser me flipa cara sonriendo con ojos de corazón  me tener que enseñar a hacer pelo me caso en la puta navaja	0	0	0
22034	un compañero del trabajo me dije agüera y yo así de	0	0	0
23328	agüero nunca estar a salvo her	0	0	0
20061	- el tiempo no existir la división espacio-temporal es una invención del hombre por lo tanto,.. - cállate, hijo(a) de puta	0	0	0
23240	ser ser tu callante puta	1	1	1
21485	ser vos callante que tu perra romper vaso	1	1	1
20140	ser jajjajaj callante perra , me lo hijo por otra cosa no a eso	1	1	1
21512	los enemigo de la inmigración en la unión europea víveres de europa se ha puesto como objetivo frenar el flujo de emigrante indocumentado conocer a estos mandatario que ha hecho en el tema migratorio y porque lo ha hecho....	0	0	0
24359	ser que pedazo de hijo de puta vencido al poder la gente te juzgar y si te encuentro por ahí te tan a repudiar como merecer	0	0	0
20532	alarma total 50.000 subsaharianos espera en marruecos para venir a españa vía ser amos ser chile güevos...............	1	0	1
22677	negrada con 6 patas	1	0	0
22055	esto de ser mejicano indocumentado no es divertido	0	0	0
23571	ser ser pero callante deja de justificar las cagada de ese hijo de puta que fundir la economía de un país y secante el cadete de los peronchos y los a y toda la mar en coche y agarro un libro de historia y economía porque estas pasa	0	0	0
22091	ser ser sin lugar a duda a ti por analizar de forma tan exquisita realidad que no todo lograr ver	0	0	0
20543	ser ser a saber que hijo de puta te la enseñar	0	0	0
22094	por eso todo nos odiar nos amos a ganar una fama de choro así como los árabes de terrorista jhajasja te	1	0	1
20397	ser callante nadie te pregunta perra	1	1	1
24678	si por rechazar enseñar el culo enseñar las teta follar libre con quien me salga de como o et son una guarra tranquil@s, ser aun más guarra todavía pero lo que realmente son es libre libre de hacer con mi cuerpo y con mi vida lo que yo quieta no lo que a ti te usted	0	0	0
22411	me parecer perfecto haber comido 13 empanada arabesco	0	0	0
23085	"he publicador un episodio en bienvenido a chile bitácora del inmigrante 04 agosto ..."""	0	0	0
21756	ser tres un cinco merecer que te carga un rayo para que te fueras barbiblanco hijo puta perra la madre que te pasión	0	0	0
24075	vuélvete una perra con quien lo merezcas	0	0	0
20923	casi un centenar de inmigrante alojado a cargo del contribuyente en hostal de taragoza ante la saturación de los centro de acogida	0	0	0
21502	y ahora con la diásporo venezolana y maduro infiltrar sus malandrín entre ellos cubano de mierda árabes y cuanta porquería se tendón más posibilidad de ataque de cualquier índole	1	0	1
22448	los sin papeleo te robar el trabajo	1	0	0
23050	ser pedazo de zorra callante a yo me lo cante antes a	1	1	1
22072	y tu tres perra ládrame. ay que perra mi amiga de	1	1	0
23037	mi gas mujer es tener una vajilla súper súper súper súper perra con oro alma	0	0	0
22018	la mayoría de la población de estados unidos es inmigrante si se unieran por sus derecho la situación poesía ser diferente	0	0	0
24517	ser no se pues decir más gilipolleces y más tontería junta en tan poco espacio no tener ni puta idea de lo que estas dividendo	0	0	0
20493	gorda callante de una vez que no estas viento que alimentar tu depresión puta madre morito	1	1	1
21914	comparar a ser con una perra es ofender al género perruno... esa mujer es una hiena le ha hecho un daño irreparable a venezuela es una perra dije la hipocresía	1	1	1
23502	ser si un hombre persigue a una mujer es acoso si la mujer cosa al hombre esto enamorada	0	0	0
20183	ser y ser esto deseoso de ayudar a los moromierdas que llegar en oleada a violar toda las mujer y niño que puedan. y ayer si se legalizar mejor eh ser ser el problema es que esto nunca les pasa a sus hijo y nieto lástima	1	0	1
23148	ser no prueba hecho como la violación o el acoso sexual pero el riesgo de este tipo de campaña es que se pasa de hacer conciencia frente a un hecho determinado a un fanatismo extremo en la que pagar justo por pecadores'.	0	0	0
22271	manda a casa el libro y a los refugiados... xi	1	0	1
21871	ser me a a durar todo lo que yo quieta callante zorra	1	1	1
20891	ser ser ser callante hijo de puta y monte a jugar	0	0	0
22642	david cuenta acabo de hacer bueno a enrique iglesia navaja hijo puta el gabacho todo se dicho	0	0	0
23816	revictimización, agravio extra que enfrentar las mujer agredida no importar si es acoso violación o...	0	0	0
22923	víreo horno de una chica árabe (9 21) árabes -	0	0	0
23531	escucho árabe y me tan más ganar de estar en chabola muviendo el orto con mis amiga de	0	0	0
23494	así entrar impunemente inmigrante a españa totalmente indocumentado e incontrolados...sin nombre sin identificación ni nada..https //t.co/ssiakz0nwc	1	0	1
22640	alguno cuando un inmigrante hacer cualquier costilla poder es que vaya plaga son un peligro fuera arriba españa esa misma gente cuando español violín en grupo a una chica seguro que que violación mira el caso de los moro de mierda	1	0	1
21659	que estúpido no crea que aquí queda algún extranjero ni siquiera con papeleo en regla además de alguno chino y árabes cómplice especulador	1	0	1
24782	la generalidad valenciana quier introducir el islam en las escuela padre de alumno de valencia si a vuestro hijo les gusto la mortadela el chorizo o las salchicha más vale dársena cuando esto en casa y si alguno de ellos es diverso en lo de la sexualidad pues.....	0	0	0
20351	"demanda a trampa por condicional ""inhumanas"" para indocumentado detenido a"	0	0	0
24662	puta madre que paliza les mediero a los llover madre mía no merecían morir si	0	0	0
21971	exclusiva de hombre con detalle de taller del ...	0	0	0
22360	vergüenza de tanto indocumentado a favor de la jauría de lo políticamente correcto la sentencia contra juan rival es machista. si es un hombre quien lo hacer y la condena el doble no seria humorista sino justa tan mucho asco estos político juez y tertuliano/as	1	0	0
21783	dende marrocos, o poeta crítico de cine e archivista mohamed sabido acompañaranos este a poemagosto 2018 para agregar a belleza de poesía en lengua árabe no víreo grabado ha un día no	0	0	0
23030	como siempre nuestras autoridad a última hora se tan cuenta de todo los problema a general los inmigrante venezolano sin haber cumplido los requisito para este fin una vez más se demuestra a son improvisador y no previsores; en conclusión terminar miedo informal todo	1	0	0
23367	ser puta que emoción gracia por ser un otubre genial y enseñarnos que tu fondo es uno de los mejor  corazón amarillo  corazón amarillo  corazón amarillo 	0	0	0
20331	os acordado de cuando decir los del lacio que preferir inmigrante subsaharianos antes que español pues ala deseo concedido... ya tenis barcelona plagada de mantero	1	0	1
24795	"cultura hispana + árabe = esencia a el 8 de septiembre regresar a la finca el portón alhaurin de la torre el festival internacional hispano-árabe ""esencia"", una fusión perfecta entre dos..."	0	0	0
24511	cuando me visto de color blanco me vez más agüera hoy o sea...	0	0	0
20355	... inmigración... populismo... rivera... casado... cuatro patas par un banco...	0	0	0
22002	ser la puta madre callante	0	0	0
23453	ser se derecha 3 oscuro solo por esa escena la hada madrina es esa zorra	1	1	1
20695	espera,que me quedo morir ya cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  raya callante de una puta vez y se feliz	0	0	0
20735	vuestras madre no son tela pesada enseñándoos víreo de mierda del ha no hacer ni puta gracia	0	0	0
24162	que os follón a todo vez horno en mi casa y me malo el ganso con un montón de vieja y mi novia es una guarra	1	1	1
22650	ser tu tres la puta del gobierno y del ser y no son bot...	1	1	1
22262	ser eso es acoso y provocación	0	0	0
21185	nos ha repetidor una y diez mil veras que no poderoso devolver a los inmigrante subsaharianos haya delinquir o no porque no ha acuerdo de colaboración con esos países pues bien ahora vals a ver lo rápido que nos devuelven al violador que se escape en cantabria	1	0	1
21569	gracia a ⁦@adacolau⁩ nos están, les esto más bien poniente fino en la prensa internacional y en concreto estadounidense a un moromierda ilegal ha tratado de matar un turista americano cortándole la femoral con la hebilla de un cinturón ole	1	1	1
23379	la navidad es una puta mierda porque se junta toda la familia a decir y cantar tontería y esto hasta la polla de las fiesta porque yo solo quieto morirme. a a no	0	0	0
20051	de esto que estas escribiente y te pregunta lo callada que esto la perra mira hacia atrás y te encuentro esto	0	0	0
20825	ser toda la puta vida las teta fuero y sarán tendencia y si buscar excusa para enseñarlas, mejor que como tanta tontería	1	0	0
23403	español orgulloso llamado puto sumaca al papa ... pos na	1	1	1
22308	ser tres un imbécil de mierda nos tener envidia pe somo la polla es eso verdad metano lo sabia	0	0	0
23202	le dije a mi vieja que era romper hija y me dije ' callante puta'ajjajaja la odio	1	1	1
21954	un ti de 26 año de camerún país en guerra espera que nota la ironia). con dos hijo que no pues mantener como la mitad de los africanos). que dije que se ha delicado a violar menos y animal desde que salir de camerún... inmigrante económico como él dice....	1	0	0
22890	la romper árabe macho	0	0	0
22111	ser ser ya retrato hijo de tu puta madre solo las pena en el campo no merecer estar en este equipo solo por que te ha de comer el pelón de entregador	0	0	0
24885	ser a ti movimiento semen	0	0	0
24461	ser ser ser ser callante tú zorra de	1	1	1
22298	toda las mujer son fuerte bien las que llorar porque un tipo gordo en una pantalla la llama puta pero dejado eso de lado ha que ser muy rastrera para usar las violaciones y el maltrato para ganar en un tema donde no tener nada que ver	1	0	1
20693	ser que bueno víreo eso y más te merecer por puta y caliente todavía te falta uno más en la boca	1	1	1
24292	ser ay callante no maes estas divina puta	1	1	1
24278	a los nadie sudanés	1	1	1
20542	lugar indocumentado ee.uu correr riesgo ser arrestado	0	0	0
24761	ser ya callante hijo de tu puta madre	0	0	0
24214	no quieto poner cerveza ni vinosa ni nada de eso quieto enseñar puta lengua española como ya	0	0	0
